Date,state,LaborForce,UnemploymentRate
2010-03-01,New Mexico,936583.0,8.1
2010-03-01,New York,9621227.0,8.8
2010-03-01,New jersey,4559927.0,9.7
2010-03-01,North Carolina,4622114.0,11.4
2010-03-01,North Dakota,375337.0,3.9
2010-03-01,Ohio,5878360.0,10.9
2010-03-01,Oklahoma,1768033.0,7.0
2010-03-01,Oregon,1976473.0,10.9
2010-03-01,Pennsylvania,6379694.0,8.8
2010-03-01,Rhode island,567057.0,11.2
2010-03-01,South Carolina,2152972.0,11.5
2010-03-01,South Dakota,441460.0,5.1
2010-03-01,Tennessee,3075346.0,10.1
2010-03-01,Texas,12160592.0,8.3
2010-03-01,Utah,1356837.0,8.0
2010-03-01,Vermont,359488.0,6.2
2010-03-01,Virginia,4137711.0,7.4
2010-03-01,Washington,3528642.0,10.3
2010-03-01,West Virginia,811333.0,8.6
2010-03-01,Wisconsin,3087194.0,9.1
2010-03-01,Wyoming,302337.0,6.9
2010-04-01,Alabama,2202028.0,10.8
2010-04-01,Alaska,360965.0,8.0
2010-04-01,Arizona,3107972.0,10.6
2010-04-01,Arkansas,1349305.0,8.1
2010-04-01,California,18335653.0,12.2
2010-04-01,Colorado,2725446.0,8.7
2010-04-01,Connecticut,1906859.0,9.1
2010-04-01,Delaware,431940.0,8.6
2010-04-01,Florida,9181288.0,11.1
2010-04-01,Georgia,4669893.0,10.5
2010-04-01,Hawaii,641085.0,6.9
2010-04-01,Idaho,762064.0,9.1
2010-04-01,Illinois,6654739.0,10.8
2010-04-01,Indiana,3185758.0,10.8
2010-04-01,Iowa,1679141.0,6.1
2010-04-01,Kansas,1502629.0,7.1
2010-04-01,Kentucky,2053563.0,10.3
2010-04-01,Louisiana,2086900.0,7.7
2010-04-01,Maine,694445.0,8.1
2010-04-01,Maryland,3066143.0,7.7
2010-04-01,Massachusetts,3487331.0,8.6
2010-04-01,Michigan,4843967.0,13.2
2010-04-01,Minnesota,2937670.0,7.5
2010-04-01,Mississippi,1266360.0,10.7
2010-04-01,Missouri,3058868.0,9.7
2010-04-01,Montana,501056.0,7.4
2010-04-01,Nebraska,992450.0,4.7
2010-04-01,Nevada,1356407.0,13.5
2010-04-01,New Hampshire,739270.0,6.0
2010-04-01,New Mexico,938582.0,8.2
2010-04-01,New York,9630479.0,8.7
2010-04-01,New jersey,4562426.0,9.6
2010-04-01,North Carolina,4631285.0,11.2
2010-04-01,North Dakota,376728.0,3.9
2010-04-01,Ohio,5872041.0,10.6
2010-04-01,Oklahoma,1770146.0,7.0
2010-04-01,Oregon,1979679.0,10.9
2010-04-01,Pennsylvania,6388079.0,8.7
2010-04-01,Rhode island,567548.0,11.2
2010-04-01,South Carolina,2155305.0,11.4
2010-04-01,South Dakota,441349.0,5.0
2010-04-01,Tennessee,3081216.0,9.8
2010-04-01,Texas,12196433.0,8.2
2010-04-01,Utah,1357702.0,8.0
2010-04-01,Vermont,359650.0,6.2
2010-04-01,Virginia,4148999.0,7.3
2010-04-01,Washington,3526005.0,10.2
2010-04-01,West Virginia,811023.0,8.5
2010-04-01,Wisconsin,3086430.0,8.9
2010-04-01,Wyoming,302446.0,6.7
2010-05-01,Alabama,2215715.0,10.4
2010-05-01,Alaska,361150.0,7.9
2010-05-01,Arizona,3101692.0,10.4
2010-05-01,Arkansas,1352246.0,8.1
2010-05-01,California,18353688.0,12.2
2010-05-01,Colorado,2726694.0,8.7
2010-05-01,Connecticut,1910490.0,9.1
2010-05-01,Delaware,433161.0,8.5
2010-05-01,Florida,9203212.0,11.0
2010-05-01,Georgia,4670823.0,10.4
2010-05-01,Hawaii,644088.0,6.9
2010-05-01,Idaho,761960.0,9.0
2010-05-01,Illinois,6645625.0,10.6
2010-05-01,Indiana,3187271.0,10.6
2010-05-01,Iowa,1678850.0,6.0
2010-05-01,Kansas,1501761.0,7.0
2010-05-01,Kentucky,2052134.0,10.2
2010-05-01,Louisiana,2092101.0,7.8
2010-05-01,Maine,694263.0,8.1
2010-05-01,Maryland,3071885.0,7.7
2010-05-01,Massachusetts,3486138.0,8.4
2010-05-01,Michigan,4831063.0,12.9
2010-05-01,Minnesota,2938435.0,7.4
2010-05-01,Mississippi,1266762.0,10.6
2010-05-01,Missouri,3059887.0,9.6
2010-05-01,Montana,501155.0,7.3
2010-05-01,Nebraska,992876.0,4.7
2010-05-01,Nevada,1357537.0,13.5
2010-05-01,New Hampshire,738781.0,5.8
2010-05-01,New Mexico,939956.0,8.3
2010-05-01,New York,9631529.0,8.6
2010-05-01,New jersey,4562235.0,9.5
2010-05-01,North Carolina,4632515.0,11.0
2010-05-01,North Dakota,377828.0,3.8
2010-05-01,Ohio,5861236.0,10.4
2010-05-01,Oklahoma,1771014.0,6.9
2010-05-01,Oregon,1981748.0,10.8
2010-05-01,Pennsylvania,6391191.0,8.6
2010-05-01,Rhode island,567916.0,11.3
2010-05-01,South Carolina,2156277.0,11.2
2010-05-01,South Dakota,441263.0,4.9
2010-05-01,Tennessee,3084496.0,9.6
2010-05-01,Texas,12222758.0,8.1
2010-05-01,Utah,1358240.0,7.9
2010-05-01,Vermont,359676.0,6.1
2010-05-01,Virginia,4157743.0,7.2
2010-05-01,Washington,3521607.0,10.0
2010-05-01,West Virginia,810631.0,8.5
2010-05-01,Wisconsin,3084376.0,8.7
2010-05-01,Wyoming,302531.0,6.5
2010-06-01,Alabama,2215606.0,10.1
2010-06-01,Alaska,361348.0,7.8
2010-06-01,Arizona,3094080.0,10.3
2010-06-01,Arkansas,1354708.0,8.1
2010-06-01,California,18358525.0,12.2
2010-06-01,Colorado,2726542.0,8.7
2010-06-01,Connecticut,1913669.0,9.1
2010-06-01,Delaware,434360.0,8.4
2010-06-01,Florida,9219282.0,10.9
2010-06-01,Georgia,4673422.0,10.3
2010-06-01,Hawaii,646940.0,6.9
2010-06-01,Idaho,761585.0,9.0
2010-06-01,Illinois,6631747.0,10.3
2010-06-01,Indiana,3185465.0,10.4
2010-06-01,Iowa,1678125.0,5.9
2010-06-01,Kansas,1500929.0,7.0
2010-06-01,Kentucky,2050773.0,10.0
2010-06-01,Louisiana,2094979.0,7.9
2010-06-01,Maine,694172.0,8.1
2010-06-01,Maryland,3076363.0,7.6
2010-06-01,Massachusetts,3482961.0,8.3
2010-06-01,Michigan,4814161.0,12.6
2010-06-01,Minnesota,2938805.0,7.3
2010-06-01,Mississippi,1306437.0,10.2
2010-06-01,Missouri,3059038.0,9.5
2010-06-01,Montana,501110.0,7.3
2010-06-01,Nebraska,993203.0,4.6
2010-06-01,Nevada,1358197.0,13.5
2010-06-01,New Hampshire,738284.0,5.8
2010-06-01,New Mexico,940305.0,8.3
2010-06-01,New York,9623572.0,8.5
2010-06-01,New jersey,4559450.0,9.4
2010-06-01,North Carolina,4627292.0,10.7
2010-06-01,North Dakota,378633.0,3.8
2010-06-01,Ohio,5848419.0,10.1
2010-06-01,Oklahoma,1770646.0,6.8
2010-06-01,Oregon,1983223.0,10.7
2010-06-01,Pennsylvania,6389281.0,8.5
2010-06-01,Rhode island,568033.0,11.3
2010-06-01,South Carolina,2156087.0,11.0
2010-06-01,South Dakota,441191.0,4.9
2010-06-01,Tennessee,3086643.0,9.3
2010-06-01,Texas,12241226.0,8.0
2010-06-01,Utah,1358279.0,7.9
2010-06-01,Vermont,359582.0,6.1
2010-06-01,Virginia,4163295.0,7.1
2010-06-01,Washington,3516112.0,9.9
2010-06-01,West Virginia,810305.0,8.5
2010-06-01,Wisconsin,3081690.0,8.6
2010-06-01,Wyoming,302704.0,6.3
2010-07-01,Alabama,2212806.0,10.0
2010-07-01,Alaska,361603.0,7.8
2010-07-01,Arizona,3086291.0,10.2
2010-07-01,Arkansas,1356281.0,8.1
2010-07-01,California,18356993.0,12.2
2010-07-01,Colorado,2725775.0,8.8
2010-07-01,Connecticut,1916044.0,9.1
2010-07-01,Delaware,435388.0,8.4
2010-07-01,Florida,9232148.0,10.9
2010-07-01,Georgia,4677782.0,10.3
2010-07-01,Hawaii,649539.0,7.0
2010-07-01,Idaho,761044.0,8.9
2010-07-01,Illinois,6618603.0,10.1
2010-07-01,Indiana,3181242.0,10.3
2010-07-01,Iowa,1677463.0,5.9
2010-07-01,Kansas,1500087.0,7.0
2010-07-01,Kentucky,2050339.0,9.9
2010-07-01,Louisiana,2095489.0,8.0
2010-07-01,Maine,694326.0,8.1
2010-07-01,Maryland,3079776.0,7.6
2010-07-01,Massachusetts,3479296.0,8.2
2010-07-01,Michigan,4795586.0,12.3
2010-07-01,Minnesota,2939250.0,7.3
2010-07-01,Mississippi,1326439.0,10.0
2010-07-01,Missouri,3057515.0,9.4
2010-07-01,Montana,500905.0,7.2
2010-07-01,Nebraska,993503.0,4.5
2010-07-01,Nevada,1358774.0,13.6
2010-07-01,New Hampshire,737836.0,5.7
2010-07-01,New Mexico,939503.0,8.3
2010-07-01,New York,9609354.0,8.5
2010-07-01,New jersey,4555437.0,9.4
2010-07-01,North Carolina,4619653.0,10.6
2010-07-01,North Dakota,379228.0,3.7
2010-07-01,Ohio,5837074.0,10.0
2010-07-01,Oklahoma,1769672.0,6.7
2010-07-01,Oregon,1984774.0,10.6
2010-07-01,Pennsylvania,6385131.0,8.3
2010-07-01,Rhode island,567869.0,11.3
2010-07-01,South Carolina,2155664.0,10.9
2010-07-01,South Dakota,441139.0,4.9
2010-07-01,Tennessee,3089678.0,9.2
2010-07-01,Texas,12256847.0,8.0
2010-07-01,Utah,1357782.0,7.9
2010-07-01,Vermont,359413.0,6.0
2010-07-01,Virginia,4166373.0,7.0
2010-07-01,Washington,3510442.0,9.8
2010-07-01,West Virginia,810258.0,8.5
2010-07-01,Wisconsin,3079144.0,8.5
2010-07-01,Wyoming,303001.0,6.2
2010-08-01,Alabama,2211477.0,9.9
2010-08-01,Alaska,361986.0,7.8
2010-08-01,Arizona,3079408.0,10.2
2010-08-01,Arkansas,1357229.0,8.1
2010-08-01,California,18356485.0,12.2
2010-08-01,Colorado,2725309.0,8.8
2010-08-01,Connecticut,1917663.0,9.1
2010-08-01,Delaware,436206.0,8.3
2010-08-01,Florida,9244915.0,11.0
2010-08-01,Georgia,4684376.0,10.4
2010-08-01,Hawaii,651813.0,7.0
2010-08-01,Idaho,760533.0,8.9
2010-08-01,Illinois,6609418.0,10.0
2010-08-01,Indiana,3176046.0,10.1
2010-08-01,Iowa,1677309.0,5.9
2010-08-01,Kansas,1499249.0,7.0
2010-08-01,Kentucky,2051438.0,9.9
2010-08-01,Louisiana,2094171.0,8.2
2010-08-01,Maine,694797.0,8.1
2010-08-01,Maryland,3082617.0,7.6
2010-08-01,Massachusetts,3476501.0,8.1
2010-08-01,Michigan,4777886.0,12.1
2010-08-01,Minnesota,2940138.0,7.3
2010-08-01,Mississippi,1336789.0,10.0
2010-08-01,Missouri,3056769.0,9.5
2010-08-01,Montana,500619.0,7.2
2010-08-01,Nebraska,993853.0,4.5
2010-08-01,Nevada,1359599.0,13.6
2010-08-01,New Hampshire,737475.0,5.7
2010-08-01,New Mexico,937851.0,8.2
2010-08-01,New York,9593332.0,8.5
2010-08-01,New jersey,4551948.0,9.4
2010-08-01,North Carolina,4613366.0,10.5
2010-08-01,North Dakota,379763.0,3.7
2010-08-01,Ohio,5829341.0,9.9
2010-08-01,Oklahoma,1768714.0,6.6
2010-08-01,Oregon,1986782.0,10.5
2010-08-01,Pennsylvania,6381818.0,8.3
2010-08-01,Rhode island,567424.0,11.3
2010-08-01,South Carolina,2155740.0,10.8
2010-08-01,South Dakota,441133.0,4.9
2010-08-01,Tennessee,3094806.0,9.2
2010-08-01,Texas,12275032.0,8.0
2010-08-01,Utah,1356853.0,7.8
2010-08-01,Vermont,359276.0,6.0
2010-08-01,Virginia,4168725.0,7.0
2010-08-01,Washington,3505035.0,9.8
2010-08-01,West Virginia,810584.0,8.6
2010-08-01,Wisconsin,3077421.0,8.4
2010-08-01,Wyoming,303421.0,6.1
2010-09-01,Alabama,2212523.0,10.0
2010-09-01,Alaska,362510.0,7.8
2010-09-01,Arizona,3073232.0,10.1
2010-09-01,Arkansas,1357956.0,8.2
2010-09-01,California,18358124.0,12.2
2010-09-01,Colorado,2725176.0,8.9
2010-09-01,Connecticut,1918752.0,9.2
2010-09-01,Delaware,436872.0,8.3
2010-09-01,Florida,9256982.0,11.0
2010-09-01,Georgia,4691739.0,10.5
2010-09-01,Hawaii,653823.0,7.0
2010-09-01,Idaho,760283.0,8.8
2010-09-01,Illinois,6603128.0,9.9
2010-09-01,Indiana,3170732.0,10.0
2010-09-01,Iowa,1677717.0,5.9
2010-09-01,Kansas,1498527.0,7.0
2010-09-01,Kentucky,2053705.0,10.0
2010-09-01,Louisiana,2091694.0,8.3
2010-09-01,Maine,695496.0,8.1
2010-09-01,Maryland,3085181.0,7.6
2010-09-01,Massachusetts,3474837.0,8.0
2010-09-01,Michigan,4761178.0,12.0
2010-09-01,Minnesota,2941269.0,7.3
2010-09-01,Mississippi,1342025.0,10.0
2010-09-01,Missouri,3056905.0,9.5
2010-09-01,Montana,500334.0,7.2
2010-09-01,Nebraska,994284.0,4.5
2010-09-01,Nevada,1360805.0,13.7
2010-09-01,New Hampshire,737180.0,5.7
2010-09-01,New Mexico,935844.0,8.1
2010-09-01,New York,9577587.0,8.5
2010-09-01,New jersey,4549867.0,9.4
2010-09-01,North Carolina,4609741.0,10.4
2010-09-01,North Dakota,380374.0,3.7
2010-09-01,Ohio,5824295.0,9.9
2010-09-01,Oklahoma,1767697.0,6.6
2010-09-01,Oregon,1989230.0,10.4
2010-09-01,Pennsylvania,6380096.0,8.2
2010-09-01,Rhode island,566704.0,11.2
2010-09-01,South Carolina,2156437.0,10.9
2010-09-01,South Dakota,441175.0,4.9
2010-09-01,Tennessee,3101550.0,9.3
2010-09-01,Texas,12297212.0,8.1
2010-09-01,Utah,1355732.0,7.8
2010-09-01,Vermont,359252.0,6.0
2010-09-01,Virginia,4171404.0,7.0
2010-09-01,Washington,3499873.0,9.8
2010-09-01,West Virginia,811033.0,8.7
2010-09-01,Wisconsin,3076644.0,8.4
2010-09-01,Wyoming,303969.0,6.1
2010-10-01,Alabama,2215139.0,10.1
2010-10-01,Alaska,363144.0,7.8
2010-10-01,Arizona,3067756.0,10.1
2010-10-01,Arkansas,1358740.0,8.3
2010-10-01,California,18362121.0,12.3
2010-10-01,Colorado,2725408.0,8.9
2010-10-01,Connecticut,1919693.0,9.2
2010-10-01,Delaware,437508.0,8.2
2010-10-01,Florida,9268067.0,11.0
2010-10-01,Georgia,4698737.0,10.6
2010-10-01,Hawaii,655746.0,6.9
2010-10-01,Idaho,760379.0,8.8
2010-10-01,Illinois,6598069.0,9.8
2010-10-01,Indiana,3166143.0,9.9
2010-10-01,Iowa,1678395.0,5.9
2010-10-01,Kansas,1498125.0,7.0
2010-10-01,Kentucky,2056574.0,10.0
2010-10-01,Louisiana,2089158.0,8.3
2010-10-01,Maine,696286.0,8.1
2010-10-01,Maryland,3087456.0,7.6
2010-10-01,Massachusetts,3474546.0,8.0
2010-10-01,Michigan,4745388.0,11.8
2010-10-01,Minnesota,2942146.0,7.3
2010-10-01,Mississippi,1344535.0,10.1
2010-10-01,Missouri,3057770.0,9.5
2010-10-01,Montana,500103.0,7.3
2010-10-01,Nebraska,994820.0,4.5
2010-10-01,Nevada,1362445.0,13.7
2010-10-01,New Hampshire,736866.0,5.6
2010-10-01,New Mexico,933963.0,8.0
2010-10-01,New York,9563891.0,8.5
2010-10-01,New jersey,4549879.0,9.5
2010-10-01,North Carolina,4609416.0,10.4
2010-10-01,North Dakota,381116.0,3.7
2010-10-01,Ohio,5820234.0,9.8
2010-10-01,Oklahoma,1766887.0,6.6
2010-10-01,Oregon,1991833.0,10.4
2010-10-01,Pennsylvania,6380163.0,8.2
2010-10-01,Rhode island,565780.0,11.2
2010-10-01,South Carolina,2157730.0,10.9
2010-10-01,South Dakota,441234.0,4.9
2010-10-01,Tennessee,3109106.0,9.4
2010-10-01,Texas,12323904.0,8.1
2010-10-01,Utah,1354775.0,7.7
2010-10-01,Vermont,359347.0,6.0
2010-10-01,Virginia,4175430.0,6.9
2010-10-01,Washington,3494542.0,9.8
2010-10-01,West Virginia,811378.0,8.8
2010-10-01,Wisconsin,3076808.0,8.3
2010-10-01,Wyoming,304600.0,6.1
2010-11-01,Alabama,2217545.0,10.2
2010-11-01,Alaska,363800.0,7.8
2010-11-01,Arizona,3062664.0,10.0
2010-11-01,Arkansas,1359844.0,8.3
2010-11-01,California,18365212.0,12.3
2010-11-01,Colorado,2725575.0,8.9
2010-11-01,Connecticut,1920583.0,9.3
2010-11-01,Delaware,438229.0,8.1
2010-11-01,Florida,9276191.0,11.0
2010-11-01,Georgia,4704274.0,10.6
2010-11-01,Hawaii,657619.0,6.9
2010-11-01,Idaho,760770.0,8.8
2010-11-01,Illinois,6591482.0,9.7
2010-11-01,Indiana,3162275.0,9.7
2010-11-01,Iowa,1678737.0,5.8
2010-11-01,Kansas,1497897.0,7.0
2010-11-01,Kentucky,2059204.0,10.0
2010-11-01,Louisiana,2086945.0,8.4
2010-11-01,Maine,697017.0,8.1
2010-11-01,Maryland,3089014.0,7.5
2010-11-01,Massachusetts,3474959.0,7.9
2010-11-01,Michigan,4729812.0,11.6
2010-11-01,Minnesota,2942245.0,7.2
2010-11-01,Mississippi,1345482.0,10.1
2010-11-01,Missouri,3058401.0,9.5
2010-11-01,Montana,499959.0,7.3
2010-11-01,Nebraska,995539.0,4.5
2010-11-01,Nevada,1364404.0,13.7
2010-11-01,New Hampshire,736510.0,5.6
2010-11-01,New Mexico,932509.0,7.9
2010-11-01,New York,9551431.0,8.4
2010-11-01,New jersey,4551299.0,9.5
2010-11-01,North Carolina,4611258.0,10.4
2010-11-01,North Dakota,381964.0,3.6
2010-11-01,Ohio,5814602.0,9.7
2010-11-01,Oklahoma,1766457.0,6.5
2010-11-01,Oregon,1994009.0,10.2
2010-11-01,Pennsylvania,6380798.0,8.1
2010-11-01,Rhode island,564740.0,11.1
2010-11-01,South Carolina,2159330.0,10.8
2010-11-01,South Dakota,441279.0,5.0
2010-11-01,Tennessee,3115946.0,9.5
2010-11-01,Texas,12351634.0,8.1
2010-11-01,Utah,1354026.0,7.6
2010-11-01,Vermont,359482.0,5.9
2010-11-01,Virginia,4180277.0,6.9
2010-11-01,Washington,3488162.0,9.8
2010-11-01,West Virginia,811476.0,8.8
2010-11-01,Wisconsin,3077385.0,8.2
2010-11-01,Wyoming,305218.0,6.1
2010-12-01,Alabama,2218306.0,10.3
2010-12-01,Alaska,364371.0,7.8
2010-12-01,Arizona,3057057.0,9.9
2010-12-01,Arkansas,1361151.0,8.4
2010-12-01,California,18364493.0,12.2
2010-12-01,Colorado,2725739.0,8.9
2010-12-01,Connecticut,1921281.0,9.3
2010-12-01,Delaware,439063.0,8.0
2010-12-01,Florida,9280528.0,10.8
2010-12-01,Georgia,4708131.0,10.6
2010-12-01,Hawaii,659367.0,6.8
2010-12-01,Idaho,761301.0,8.8
2010-12-01,Illinois,6582389.0,9.5
2010-12-01,Indiana,3159427.0,9.4
2010-12-01,Iowa,1678150.0,5.8
2010-12-01,Kansas,1497590.0,7.0
2010-12-01,Kentucky,2060696.0,10.0
2010-12-01,Louisiana,2084897.0,8.3
2010-12-01,Maine,697569.0,8.1
2010-12-01,Maryland,3089859.0,7.5
2010-12-01,Massachusetts,3474994.0,7.8
2010-12-01,Michigan,4714537.0,11.3
2010-12-01,Minnesota,2941809.0,7.1
2010-12-01,Mississippi,1345586.0,10.1
2010-12-01,Missouri,3057994.0,9.4
2010-12-01,Montana,499925.0,7.3
2010-12-01,Nebraska,996477.0,4.5
2010-12-01,Nevada,1366432.0,13.6
2010-12-01,New Hampshire,736148.0,5.5
2010-12-01,New Mexico,931524.0,7.8
2010-12-01,New York,9539098.0,8.4
2010-12-01,New jersey,4553174.0,9.5
2010-12-01,North Carolina,4613405.0,10.4
2010-12-01,North Dakota,382864.0,3.6
2010-12-01,Ohio,5806257.0,9.5
2010-12-01,Oklahoma,1766175.0,6.4
2010-12-01,Oregon,1995337.0,10.1
2010-12-01,Pennsylvania,6380401.0,8.0
2010-12-01,Rhode island,563679.0,11.1
2010-12-01,South Carolina,2161062.0,10.8
2010-12-01,South Dakota,441300.0,5.0
2010-12-01,Tennessee,3120787.0,9.5
2010-12-01,Texas,12376187.0,8.1
2010-12-01,Utah,1353411.0,7.6
2010-12-01,Vermont,359583.0,5.9
2010-12-01,Virginia,4184771.0,6.8
2010-12-01,Washington,3480699.0,9.7
2010-12-01,West Virginia,811158.0,8.8
2010-12-01,Wisconsin,3077956.0,8.1
2010-12-01,Wyoming,305701.0,6.2
2011-01-01,Alabama,2217245.0,10.2
2011-01-01,Alaska,364782.0,7.8
2011-01-01,Arizona,3051635.0,9.8
2011-01-01,Arkansas,1362117.0,8.5
2011-01-01,California,18363014.0,12.1
2011-01-01,Colorado,2726142.0,8.8
2011-01-01,Connecticut,1921839.0,9.2
2011-01-01,Delaware,439961.0,7.9
2011-01-01,Florida,9283526.0,10.7
2011-01-01,Georgia,4711909.0,10.5
2011-01-01,Hawaii,660878.0,6.8
2011-01-01,Idaho,761874.0,8.7
2011-01-01,Illinois,6573539.0,9.4
2011-01-01,Indiana,3158887.0,9.2
2011-01-01,Iowa,1676439.0,5.7
2011-01-01,Kansas,1497002.0,6.9
2011-01-01,Kentucky,2060919.0,9.8
2011-01-01,Louisiana,2082966.0,8.3
2011-01-01,Maine,697917.0,8.1
2011-01-01,Maryland,3090479.0,7.4
2011-01-01,Massachusetts,3474410.0,7.8
2011-01-01,Michigan,4701777.0,11.0
2011-01-01,Minnesota,2941435.0,6.9
2011-01-01,Mississippi,1345507.0,10.1
2011-01-01,Missouri,3057319.0,9.3
2011-01-01,Montana,500012.0,7.3
2011-01-01,Nebraska,997569.0,4.5
2011-01-01,Nevada,1368322.0,13.5
2011-01-01,New Hampshire,735798.0,5.4
2011-01-01,New Mexico,930931.0,7.7
2011-01-01,New York,9528314.0,8.3
2011-01-01,New jersey,4555359.0,9.4
2011-01-01,North Carolina,4615841.0,10.4
2011-01-01,North Dakota,383753.0,3.5
2011-01-01,Ohio,5797017.0,9.3
2011-01-01,Oklahoma,1766062.0,6.2
2011-01-01,Oregon,1995928.0,9.9
2011-01-01,Pennsylvania,6379705.0,7.9
2011-01-01,Rhode island,562727.0,11.0
2011-01-01,South Carolina,2163248.0,10.7
2011-01-01,South Dakota,441272.0,5.0
2011-01-01,Tennessee,3124117.0,9.5
2011-01-01,Texas,12398361.0,8.0
2011-01-01,Utah,1352758.0,7.5
2011-01-01,Vermont,359600.0,5.8
2011-01-01,Virginia,4188985.0,6.7
2011-01-01,Washington,3473305.0,9.6
2011-01-01,West Virginia,810420.0,8.7
2011-01-01,Wisconsin,3078616.0,8.0
2011-01-01,Wyoming,305969.0,6.1
2011-02-01,Alabama,2214781.0,10.2
2011-02-01,Alaska,365003.0,7.7
2011-02-01,Arizona,3047219.0,9.7
2011-02-01,Arkansas,1362339.0,8.5
2011-02-01,California,18362012.0,12.0
2011-02-01,Colorado,2726295.0,8.7
2011-02-01,Connecticut,1921980.0,9.2
2011-02-01,Delaware,440818.0,7.8
2011-02-01,Florida,9285256.0,10.5
2011-02-01,Georgia,4716445.0,10.4
2011-02-01,Hawaii,661975.0,6.7
2011-02-01,Idaho,762426.0,8.7
2011-02-01,Illinois,6566762.0,9.4
2011-02-01,Indiana,3160522.0,9.0
2011-02-01,Iowa,1673701.0,5.7
2011-02-01,Kansas,1495829.0,6.9
2011-02-01,Kentucky,2059995.0,9.7
2011-02-01,Louisiana,2080850.0,8.2
2011-02-01,Maine,698122.0,8.1
2011-02-01,Maryland,3091021.0,7.3
2011-02-01,Massachusetts,3472847.0,7.6
2011-02-01,Michigan,4691995.0,10.8
2011-02-01,Minnesota,2941838.0,6.8
2011-02-01,Mississippi,1345328.0,10.1
2011-02-01,Missouri,3056187.0,9.1
2011-02-01,Montana,500123.0,7.3
2011-02-01,Nebraska,998640.0,4.5
2011-02-01,Nevada,1369845.0,13.4
2011-02-01,New Hampshire,735494.0,5.3
2011-02-01,New Mexico,930489.0,7.5
2011-02-01,New York,9517986.0,8.2
2011-02-01,New jersey,4557018.0,9.4
2011-02-01,North Carolina,4618086.0,10.3
2011-02-01,North Dakota,384575.0,3.5
2011-02-01,Ohio,5788374.0,9.1
2011-02-01,Oklahoma,1765950.0,6.1
2011-02-01,Oregon,1995957.0,9.7
2011-02-01,Pennsylvania,6379241.0,7.9
2011-02-01,Rhode island,561956.0,11.0
2011-02-01,South Carolina,2165830.0,10.7
2011-02-01,South Dakota,441179.0,5.0
2011-02-01,Tennessee,3126043.0,9.4
2011-02-01,Texas,12418190.0,7.9
2011-02-01,Utah,1351854.0,7.4
2011-02-01,Vermont,359462.0,5.7
2011-02-01,Virginia,4192419.0,6.6
2011-02-01,Washington,3466972.0,9.5
2011-02-01,West Virginia,809255.0,8.5
2011-02-01,Wisconsin,3079198.0,8.0
2011-02-01,Wyoming,306064.0,6.1
2011-03-01,Alabama,2211546.0,10.1
2011-03-01,Alaska,365077.0,7.7
2011-03-01,Arizona,3043638.0,9.7
2011-03-01,Arkansas,1361797.0,8.5
2011-03-01,California,18360392.0,11.9
2011-03-01,Colorado,2725870.0,8.5
2011-03-01,Connecticut,1921262.0,9.2
2011-03-01,Delaware,441523.0,7.7
2011-03-01,Florida,9284110.0,10.4
2011-03-01,Georgia,4721391.0,10.3
2011-03-01,Hawaii,662537.0,6.7
2011-03-01,Idaho,762885.0,8.6
2011-03-01,Illinois,6562927.0,9.4
2011-03-01,Indiana,3163109.0,8.9
2011-03-01,Iowa,1670235.0,5.6
2011-03-01,Kansas,1494025.0,6.8
2011-03-01,Kentucky,2058006.0,9.6
2011-03-01,Louisiana,2078080.0,8.1
2011-03-01,Maine,698290.0,8.0
2011-03-01,Maryland,3091247.0,7.3
2011-03-01,Massachusetts,3470079.0,7.5
2011-03-01,Michigan,4684462.0,10.7
2011-03-01,Minnesota,2943124.0,6.7
2011-03-01,Mississippi,1344971.0,10.1
2011-03-01,Missouri,3054008.0,8.9
2011-03-01,Montana,500168.0,7.2
2011-03-01,Nebraska,999604.0,4.5
2011-03-01,Nevada,1370856.0,13.3
2011-03-01,New Hampshire,735262.0,5.3
2011-03-01,New Mexico,930022.0,7.4
2011-03-01,New York,9506231.0,8.1
2011-03-01,New jersey,4557107.0,9.4
2011-03-01,North Carolina,4619330.0,10.3
2011-03-01,North Dakota,385333.0,3.5
2011-03-01,Ohio,5781009.0,9.0
2011-03-01,Oklahoma,1765628.0,5.9
2011-03-01,Oregon,1995613.0,9.5
2011-03-01,Pennsylvania,6378192.0,7.8
2011-03-01,Rhode island,561290.0,10.9
2011-03-01,South Carolina,2168282.0,10.6
2011-03-01,South Dakota,441026.0,5.0
2011-03-01,Tennessee,3126059.0,9.3
2011-03-01,Texas,12434400.0,7.9
2011-03-01,Utah,1350661.0,7.2
2011-03-01,Vermont,359114.0,5.6
2011-03-01,Virginia,4194471.0,6.5
2011-03-01,Washington,3462169.0,9.5
2011-03-01,West Virginia,807674.0,8.3
2011-03-01,Wisconsin,3079171.0,7.9
2011-03-01,Wyoming,306066.0,6.0
2011-04-01,Alabama,2208494.0,10.0
2011-04-01,Alaska,365121.0,7.6
2011-04-01,Arizona,3040387.0,9.7
2011-04-01,Arkansas,1360729.0,8.5
2011-04-01,California,18360297.0,11.8
2011-04-01,Colorado,2725243.0,8.4
2011-04-01,Connecticut,1919579.0,9.1
2011-04-01,Delaware,442053.0,7.6
2011-04-01,Florida,9280607.0,10.3
2011-04-01,Georgia,4727041.0,10.3
2011-04-01,Hawaii,662598.0,6.7
2011-04-01,Idaho,763277.0,8.6
2011-04-01,Illinois,6563289.0,9.5
